"","stnr","year","month","day","hour","ntime","value","nvalue","DQC","KDVHflag","plausible","err.ext","blist.perm","blist.curr"
"276",12291,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"277",12310,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"278",12320,2014,7,8,NA,1,13.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"279",6750,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"280",6760,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"281",12520,2014,7,8,NA,1,31.5,1,NA,0,TRUE,FALSE,FALSE,FALSE
"282",12550,2014,7,8,NA,1,45.6,1,NA,2,TRUE,FALSE,FALSE,FALSE
"283",12580,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"284",12590,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"285",12600,2014,7,8,NA,1,80,1,NA,0,TRUE,FALSE,FALSE,FALSE
"286",12750,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"287",12800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"288",12950,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"289",12960,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"290",6690,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"291",12250,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"292",12260,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"293",5380,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"294",12050,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"295",12080,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"296",12090,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"297",12100,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"298",12200,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"299",5330,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"300",5350,2014,7,8,NA,1,7.6,1,NA,0,TRUE,FALSE,FALSE,FALSE
"301",5120,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"302",2900,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"303",2910,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"304",2950,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"305",5680,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"306",5800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"307",6020,2014,7,8,NA,1,16.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"308",6040,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"309",6250,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"310",6440,2014,7,8,NA,1,24.3,1,NA,0,TRUE,FALSE,FALSE,FALSE
"311",6460,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"312",6490,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"313",6550,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"314",6580,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"315",6620,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"316",6630,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"317",6640,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"318",6650,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"319",6700,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"320",60,2014,7,8,NA,1,7.8,1,NA,0,TRUE,FALSE,FALSE,FALSE
"321",90,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"322",100,2014,7,8,NA,1,11.4,1,NA,0,TRUE,FALSE,FALSE,FALSE
"323",120,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"324",180,2014,7,8,NA,1,11.2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"325",190,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"326",200,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"327",250,2014,7,8,NA,1,10.4,1,NA,0,TRUE,FALSE,FALSE,FALSE
"328",290,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"329",300,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"330",6840,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"331",6850,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"332",6950,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"333",7010,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"334",7030,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"335",7250,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"336",7300,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"337",7380,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"338",7420,2014,7,8,NA,1,7,1,NA,NA,TRUE,FALSE,FALSE,FALSE
"339",7460,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"340",7550,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"341",7570,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"342",7950,2014,7,8,NA,1,6,1,NA,2,TRUE,FALSE,FALSE,FALSE
"343",8130,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"344",8140,2014,7,8,NA,1,NA,1,NA,2,TRUE,FALSE,FALSE,FALSE
"345",8150,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"346",8230,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"347",8250,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"348",8300,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"349",8340,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"350",8450,2014,7,8,NA,1,42.3,1,NA,0,TRUE,FALSE,FALSE,FALSE
"351",8710,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"352",8720,2014,7,8,NA,1,62.2,1,NA,0,TRUE,FALSE,FALSE,FALSE
"353",7360,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"354",7650,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"355",7660,2014,7,8,NA,1,7.6,1,NA,0,TRUE,FALSE,FALSE,FALSE
"356",7720,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"357",7750,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"358",7800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"359",7830,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"360",7900,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"361",7910,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"362",7920,2014,7,8,NA,1,7.7,1,NA,0,TRUE,FALSE,FALSE,FALSE
"363",8800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"364",420,2014,7,8,NA,1,10.5,1,NA,0,TRUE,FALSE,FALSE,FALSE
"365",600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"366",610,2014,7,8,NA,1,7.4,1,NA,0,TRUE,FALSE,FALSE,FALSE
"367",670,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"368",700,2014,7,8,NA,1,15,1,NA,2,TRUE,FALSE,FALSE,FALSE
"369",725,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"370",730,2014,7,8,NA,1,31.4,1,NA,0,TRUE,FALSE,FALSE,FALSE
"371",770,2014,7,8,NA,1,6.4,1,NA,0,TRUE,FALSE,FALSE,FALSE
"372",9580,2014,7,8,NA,1,9.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"373",9600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"374",9870,2014,7,8,NA,1,14.5,1,NA,0,TRUE,FALSE,FALSE,FALSE
"375",10000,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"376",10010,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"377",66810,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"378",66830,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"379",66850,2014,7,8,NA,1,11.4,1,NA,0,TRUE,FALSE,FALSE,FALSE
"380",66860,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"381",66890,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"382",66900,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"383",66990,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"384",8850,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"385",8880,2014,7,8,NA,1,21.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"386",9400,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"387",8770,2014,7,8,NA,1,64.5,1,NA,0,TRUE,FALSE,FALSE,FALSE
"388",8780,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"389",8970,2014,7,8,NA,1,19,1,NA,0,TRUE,FALSE,FALSE,FALSE
"390",9100,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"391",9160,2014,7,8,NA,1,37.6,1,NA,2,TRUE,FALSE,FALSE,FALSE
"392",800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"393",810,2014,7,8,NA,1,9,1,NA,1,TRUE,FALSE,FALSE,FALSE
"394",10070,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"395",10100,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"396",12640,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"397",12660,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"398",12666,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"399",12670,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"400",12680,2014,7,8,NA,1,61,1,NA,2,TRUE,FALSE,FALSE,FALSE
"401",12690,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"402",13110,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"403",11610,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"404",11620,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"405",11850,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"406",11900,2014,7,8,NA,1,50.6,1,NA,0,TRUE,FALSE,FALSE,FALSE
"407",9303,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"408",9310,2014,7,8,NA,1,25.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"409",9380,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"410",16300,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"411",16370,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"412",16400,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"413",16450,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"414",16540,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"415",16550,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"416",16551,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"417",16560,2014,7,8,NA,1,0.2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"418",16600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"419",16610,2014,7,8,NA,1,0,1,NA,2,TRUE,FALSE,FALSE,FALSE
"420",16611,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"421",16620,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"422",16720,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"423",16740,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"424",16750,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"425",16780,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"426",16790,2014,7,8,NA,1,4.6,1,NA,0,TRUE,FALSE,FALSE,FALSE
"427",16830,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"428",16840,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"429",16845,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"430",16850,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"431",16900,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"432",16950,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"433",61600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"434",61630,2014,7,8,NA,1,4.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"435",61650,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"436",61770,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"437",15480,2014,7,8,NA,1,4.5,1,NA,0,TRUE,FALSE,FALSE,FALSE
"438",15540,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"439",15630,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"440",15660,2014,7,8,NA,1,3.9,1,NA,0,TRUE,FALSE,FALSE,FALSE
"441",15720,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"442",15730,2014,7,8,NA,1,1.8,1,NA,1,TRUE,FALSE,FALSE,FALSE
"443",15800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"444",15890,2014,7,8,NA,1,1.1,1,NA,2,TRUE,FALSE,FALSE,FALSE
"445",15910,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"446",15950,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"447",15060,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"448",15090,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"449",15270,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"450",15310,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"451",15360,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"452",15430,2014,7,8,NA,1,2.5,1,NA,0,TRUE,FALSE,FALSE,FALSE
"453",15460,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"454",55290,2014,7,8,NA,1,NA,1,NA,2,TRUE,FALSE,FALSE,FALSE
"455",14160,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"456",14260,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"457",14300,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"458",14550,2014,7,8,NA,1,0.4,1,NA,0,TRUE,FALSE,FALSE,FALSE
"459",14580,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"460",14581,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"461",14600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"462",14690,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"463",14710,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"464",14711,2014,7,8,NA,1,1.8,1,NA,1,TRUE,FALSE,FALSE,FALSE
"465",13540,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"466",13550,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"467",13640,2014,7,8,NA,1,8.9,1,NA,1,TRUE,FALSE,FALSE,FALSE
"468",13655,2014,7,8,NA,1,1.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"469",13660,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"470",13670,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"471",13800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"472",14050,2014,7,8,NA,1,2.3,1,NA,0,TRUE,FALSE,FALSE,FALSE
"473",14200,2014,7,8,NA,1,5.2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"474",14310,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"475",14350,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"476",14400,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"477",16040,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"478",16100,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"479",16180,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"480",16240,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"481",16265,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"482",16270,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"483",16271,2014,7,8,NA,1,1.3,1,NA,NA,TRUE,FALSE,TRUE,FALSE
"484",13700,2014,7,8,NA,1,4.5,1,NA,0,TRUE,FALSE,FALSE,FALSE
"485",8180,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"486",13140,2014,7,8,NA,1,71.1,1,NA,0,TRUE,FALSE,FALSE,FALSE
"487",13150,2014,7,8,NA,1,74.2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"488",13160,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"489",13300,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"490",13310,2014,7,8,NA,1,76.4,1,NA,0,TRUE,FALSE,FALSE,FALSE
"491",13390,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"492",13420,2014,7,8,NA,1,87.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"493",13450,2014,7,8,NA,1,27.5,1,NA,0,TRUE,FALSE,FALSE,FALSE
"494",13125,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"495",13030,2014,7,8,NA,1,47,1,NA,2,TRUE,FALSE,FALSE,FALSE
"496",13050,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"497",13060,2014,7,8,NA,1,54.5,1,NA,0,TRUE,FALSE,FALSE,FALSE
"498",13100,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"499",21720,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"500",11480,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"501",11500,2014,7,8,NA,1,32.9,1,NA,2,TRUE,FALSE,FALSE,FALSE
"502",11690,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"503",11710,2014,7,8,NA,1,19.6,1,NA,0,TRUE,FALSE,FALSE,FALSE
"504",4543,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"505",4590,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"506",20470,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"507",20520,2014,7,8,NA,1,12.7,1,NA,0,TRUE,FALSE,FALSE,FALSE
"508",11340,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"509",20540,2014,7,8,NA,1,12.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"510",20740,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"511",20760,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"512",21240,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"513",21360,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"514",21630,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"515",21670,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"516",21680,2014,7,8,NA,1,10.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"517",21690,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"518",21770,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"519",22690,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"520",22720,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"521",22730,2014,7,8,NA,1,5.9,1,NA,0,TRUE,FALSE,FALSE,FALSE
"522",22790,2014,7,8,NA,1,6.5,1,NA,0,TRUE,FALSE,FALSE,FALSE
"523",22840,2014,7,8,NA,1,6.4,1,NA,0,TRUE,FALSE,FALSE,FALSE
"524",21860,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"525",21870,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"526",21880,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"527",22950,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"528",22951,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"529",22990,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"530",23160,2014,7,8,NA,1,1.7,1,NA,0,TRUE,FALSE,FALSE,FALSE
"531",23410,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"532",23420,2014,7,8,NA,1,2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"533",23600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"534",23610,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"535",23630,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"536",23640,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"537",13750,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"538",13870,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"539",13900,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"540",23500,2014,7,8,NA,1,0.9,1,NA,2,TRUE,FALSE,FALSE,FALSE
"541",23540,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"542",23550,2014,7,8,NA,1,2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"543",23560,2014,7,8,NA,1,2.2,1,NA,0,TRUE,FALSE,FALSE,FALSE
"544",23720,2014,7,8,NA,1,2.8,1,NA,0,TRUE,FALSE,FALSE,FALSE
"545",23800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"546",23850,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"547",23870,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"548",54670,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"549",54710,2014,7,8,NA,1,8.2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"550",54730,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"551",54731,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"552",26594,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"553",26852,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"554",26860,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"555",26862,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"556",26864,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
